bikeid,start_time,end_time,start_lng,start_lat,end_lng,end_lat
8640100035,2018-09-03 00:00:19,2018-09-03 00:14:44,104.041619,30.670407,104.04154,30.673424
286530403,2018-09-03 00:00:19,2018-09-03 00:06:37,104.044912,30.664875,104.010205,30.69595
280143572,2018-09-03 00:00:20,2018-09-03 00:07:16,104.047535,30.670549,104.044576,30.668094
8642526740,2018-09-03 00:00:20,2018-09-03 00:14:44,104.047188,30.670577,104.047312,30.66565
280018314,2018-09-03 00:00:20,2018-09-03 00:14:04,104.036524,30.75626,104.028855,30.752681
8642532850,2018-09-03 00:00:22,2018-09-03 00:33:01,104.048867,30.584912,104.032024,30.586057
286595881,2018-09-03 00:00:22,2018-09-03 00:14:29,104.049972,30.507044,104.054369,30.507027
8640211862,2018-09-03 00:00:22,2018-09-03 00:21:39,104.049245,30.506102,104.062627,30.50621
286695528,2018-09-03 00:00:22,2018-09-03 00:14:28,104.049095,30.585065000000004,104.047928,30.589385
280074384,2018-09-03 00:00:22,2018-09-03 00:07:32,104.053183,30.507791,104.053755,30.50936
8642528068,2018-09-03 00:00:22,2018-09-03 00:14:18,104.043639,30.510388,104.042343,30.517653000000006
286545144,2018-09-03 00:00:22,2018-09-03 00:21:15,104.050337,30.506213,104.051137,30.515743
8640104543,2018-09-03 00:00:22,2018-09-03 00:14:37,104.053202,30.507076,104.056495,30.500122
8621575199,2018-09-03 00:00:22,2018-09-03 00:07:39,104.048113,30.505232,104.050661,30.502821
8640241054,2018-09-03 00:00:22,2018-09-03 00:14:25,104.043658,30.511834000000004,104.047188,30.512085
8640100737,2018-09-03 00:00:23,2018-09-03 00:27:24,104.047921,30.579586,104.041967,30.60827
286037949,2018-09-03 00:00:23,2018-09-03 00:14:36,104.050204,30.624389,104.045489,30.621956
